doi,caption,classification_ai,classification_gt,result
10.1016/j.apsusc.2022.155581,"Fig. 6. SEM images of the undoped (a–c) and $5\mathrm{~wt}\%$ $\mathrm{Ti}_{3}\mathrm{CN}$ -doped (d–f) 2LiH + MgB2 composites in as milled (left), hydrogenated (middle), and dehydrogenated (right) states. ",3,3.0,TP
10.1016/j.apsusc.2022.155581,"Fig. 7. XRD patterns of the $50\mathrm{wt}\%$ $\mathrm{Ti}_{3}\mathrm{CN}$ -doped $\mathrm{2LiH+MgB_{2}}$ composite in asmilled, hydrogenated, and dehydrogenated states. ",3,3.0,TP
10.1016/j.apsusc.2022.155581,"Fig. 8. TEM images (a, b), and HRTEM image (c) of the hydrogenated 2LiH $^+$ $\mathbf{M}\mathbf{g}\mathbf{B}_{2}+5\mathbf{w}\mathbf{t}\%$ $\mathrm{Ti}_{3}\mathrm{CN}$ composite. ",0,3.0,FN
10.1016/j.apsusc.2022.155581,Fig. 9. Schematic diagram showing the hydrogenation and dehydrogenation process of the undoped (a) and the $\mathrm{Ti}_{3}\mathrm{CN}$ -doped $\mathrm{2LiH+MgB_{2}}$ composites ,3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 1. The schematic diagram of the study. ,0,0.0,TN
10.1016/j.apt.2017.05.021,"Fig. 2. The onset decomposition curves of the as-received $\mathrm{MgH}_{2}$ , as-milled $\mathrm{MgH}_{2}$ , as-received $\mathrm{Li_{3}A l H_{6}}$ , as-milled $\mathrm{Li_{3}A l H_{6}}$ , $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ composite and $4\mathrm{MgH}_{2}$ -Li3- $\mathrm{AlH}_{6^{-10}}\mathrm{wt\%}$ $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite. ",3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 3. Isothermal dehydrogenation kinetics of the $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ and $4\mathrm{MgH}_{2}$ - $\mathrm{Li_{3}A l H_{6}}$ -10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composites at $320~^{\circ}\mathrm{C}$ . ,3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 4. Isothermal rehydrogenation kinetics of the $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ and $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}$ - $\mathsf{A l H}_{6}{-}10\mathsf{w t\%}$ $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composites at $320~^{\circ}\mathrm{C}$ and 33.0 atm $\mathrm{H}_{2}$ . ,3,3.0,TP
10.1016/j.apt.2017.05.021,"Fig. 5. The onset decomposition curves of (a) $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ doped $\mathrm{Fe}_{2}\mathrm{O}_{3}$ with X wt% $X=5.$ , 10, 15 and 20) and (b) different milling time (0.5 h, 1 h, 2 h and $^{3\textrm{h}}$ for $4\mathrm{MgH}_{2}$ $\mathrm{Li_{3}A l H_{6}}–10$ wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite. ",3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 6. Isothermal (a) dehydrogenation kinetics and (b) rehydrogenation kinetics of $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}.$ -10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ at different temperatures. ,3,3.0,TP
10.1016/j.apt.2017.05.021,"Fig. 7. DSC traces of the $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}$ composite and $4\mathrm{MgH}_{2}$ -Li3AlH6-10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite. Heating rate: $25^{\circ}C/\operatorname*{min}$ , argon flow: $50\mathrm{ml/min}$ . ",0,0.0,TN
10.1016/j.apt.2017.05.021,Fig. 8. DSC traces of the $4\mathrm{MgH}_{2}–\mathrm{Li}_{3}\mathrm{AlH}_{6}$ composite at different heating rates. ,0,0.0,TN
10.1016/j.apt.2017.05.021,Fig. 9. DSC traces of the $4\mathrm{MgH}_{2}$ -Li3AlH6-10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite at different heating rates. ,0,0.0,TN
10.1016/j.apt.2017.05.021,Fig. 10. Kissinger plots of the (a) $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ and (b) $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ -10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composites. ,3,0.0,FP
10.1016/j.apt.2017.05.021,"Fig. 11. SEM images of (a) as-received $\mathrm{MgH}_{2}$ , (b) as-received $\mathrm{Fe}_{2}\mathrm{O}_{3}$ , (c) as-milled $\mathrm{MgH}_{2}$ , (d) as-milled $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}$ and (e) as-milled $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}.$ 10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ ",0,0.0,TN
10.1016/j.apt.2017.05.021,Fig. 12. XRD patterns of the $4\mathrm{MgH}_{2}\mathrm{-Li}_{3}\mathrm{AlH}_{6}$ composite (a) after $^{1\textrm{h}}$ of ball milling and after dehydrogenation at (b) $210~^{\circ}\mathrm{C}$ and (c) $450~^{\circ}\mathrm{C}$ . ,3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 13. XRD patterns of the $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}$ -10 wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite (a) after 1 h of ball milling and after dehydrogenation at (b) $210~^{\circ}\mathrm{C}$ and (c) $450~^{\circ}\mathrm{C}$ . ,3,3.0,TP
10.1016/j.apt.2017.05.021,Fig. 14. XRD patterns of (a) $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}$ and (b) $4\mathrm{MgH_{2}}\mathrm{-Li_{3}A l H_{6}}\mathrm{-}1(\$ wt% $\mathrm{Fe}_{2}\mathrm{O}_{3}$ composite after rehydrogenation at $320^{\circ}\mathrm{C}$ and under 33.0 atm $\mathrm{H}_{2}$ . ,0,3.0,FN
10.1016/j.cej.2024.153203,"Fig. 1. (a) Schematic illustration of the preparation process of the prepared $\mathrm{Ce}_{0.6}\mathrm{Zr}_{0.4}\mathrm{O}_{2}$ nanoparticles. (b) XRD patterns, (c) TEM image, (d) HRTEM images, (e) EDS mappings, (f) SAED image of the as-prepared $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ . ",0,0.0,TN
10.1016/j.cej.2024.153203,"Fig. 2. Dehydrogenation curves of $\textbf{X}\mathbf{W}\mathbf{t}\%$ $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -doped $\mathrm{MgH_{2}}$ samples, (a) non-isothermal TPD curves; (b) Isothermal dehydrogenation and (c) isothermal hydrogenation curves of $7\mathrm{~wt}\%$ $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -doped $\mathrm{MgH_{2}}$ samples at various temperatures; (d) The non-isothermal dehydrogenation TPD curves and (e) isothermal dehydrogenation curves at $270~^{\circ}\mathrm{C}$ of $\mathrm{MgH_{2}}$ -CeO, $\mathrm{MgH_{2}}–\mathrm{ZrO}$ , $\mathrm{MgH_{2}}\mathrm{-CeO/ZrO}$ and $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ samples. (f) Comparison of desorbed hydrogen capacity in the first $15~\mathrm{min}$ between $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ samples and the corresponding reported samples. ",3,3.0,TP
10.1016/j.cej.2024.153203,"Fig. 3. JMAK plots and Arrhenius plots for the dehydrogenation of $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ composite (a, c) and as milled $\mathrm{MgH}_{2}$ (b, d); The $\left(\mathrm{t}/\mathrm{t}_{0.5}\right)_{\mathrm{theo}}$ vs. $\mathrm{(t/t_{0.5})_{e x p}}$ of $\mathrm{MgH}_{2}$ - 7CeZrO for different kinetics models at the isothermal dehydrogenation of ${}^{270}{}^{\circ}\mathrm{C}$ (e), and the time dependence of the kinetics modeling equation for $\mathrm{MgH}_{2}$ -7CeZrO at different temperatures (f). ",3,3.0,TP
10.1016/j.cej.2024.153203,"Fig. 4. The DSC profiles at 2, 5, 8, and $10^{\circ}\mathrm{C}{\cdot}\mathrm{min}^{-1}$ of $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ and ball milled $\mathrm{{MgH}_{2}(a)}$ ; The apparent dehydrogenation activation energy of $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ and undoped $\mathrm{MgH}_{2}$ by Kissinger equation (b); dehydrogenation PCT curves (c) and Van’t Hoff plots (d) of $\mathrm{MgH_{2}}\mathrm{-}7\mathrm{CeZrO}$ samples. ",1,1.0,TP
10.1016/j.cej.2024.153203,Fig. 5. Isothermal de-/rehydrogenation cyclic curves of the $\mathrm{MgH}_{2^{-}}7\mathrm{CeZrO}$ composite at $270~^{\circ}\mathrm{C}$ . ,3,3.0,TP
10.1016/j.cej.2024.153203,"Fig. 6. XRD patterns of as-milled, dehydrogenated, rehydrogenated states of 7 $\mathbf{W}\mathbf{t}\%$ $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}\mathrm{-MgH_{2}}$ . ",3,3.0,TP
10.1016/j.cej.2024.153203,Fig. 7. XPS spectra of (a) Ce 3d and (b) $\mathrm{zr}3\mathrm{d}$ for the ball milled and de-/rehydrogenated states of the $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -modified $\mathrm{MgH_{2}}$ composites. ,3,3.0,TP
10.1016/j.cej.2024.153203,"Fig. 8. TEM, HRTEM, and SAED images for (a, b, c) ball-milled, (d, e, f) dehydrogenated, (g, h, i) rehydrogenated states of the $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -modified $\mathrm{MgH_{2}}$ ; EDS mappings of (j) ball-milled, (k) dehydrogenated, (l) rehydrogenated states of the $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -modified $\mathrm{MgH_{2}}$ . ",3,3.0,TP
10.1016/j.cej.2024.153203,"Fig. 9. DFT calculations to understand the superior catalysis of $\mathrm{Ce}_{0.6}\mathrm{Zr}_{0.4}\mathrm{O}_{2}$ on the hydrogen absorption of $\mathrm{MgH}_{2}$ . (a) $\mathrm{H}_{2}$ dissolution process on the surfaces of pure Mg (1 0 1), and the (1 1 1) surfaces of $\mathrm{CeO}_{2}$ , $\mathrm{CeH}_{3}$ , $\mathrm{ZrO}_{2}$ , $\mathrm{{CeH}_{3}/\mathrm{{CeO}_{2}}}$ and $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ . (b) H atom diffusion process on the pure $\mathrm{MgH_{2}}$ (1 1 0), $\mathrm{CeO_{2}}$ (1 1 1) $\mathrm{/MgH_{2}}$ (1 1 0), $\mathrm{ZrO}_{2}$ (1 1 1) $\mathrm{/MgH_{2}}$ (1 1 0), $\mathrm{CeH}_{3}$ (1 1 1) $\mathrm{/MgH_{2}}$ (1 1 0) and $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ $(111)/\mathrm{MgH_{2}}$ (1 1 0) interfaces. ",3,3.0,TP
10.1016/j.cej.2024.153203,Fig. 10. Schematic diagram of the microstructural evolution of $\mathrm{Ce_{0.6}Z r_{0.4}O_{2}}$ -modified $\mathrm{MgH}_{2}$ composite upon the de-/rehydrogenation process. ,3,3.0,TP
10.1002/advs.201600257,"Figure 1.  Schematic illustration of the fabrication of $\operatorname{LiH@}\operatorname{G}$ , which was then adopted as a nanoreactor for oxygen-free layer-by-layer assembly of $\mathrm{LiBH_{4}@C}$ and ${\mathsf{L i N H}}_{2}{\mathsf{B H}}_{3}@{\mathsf{C}}$ through a solid–gas reaction and a solid–liquid reaction, respectively. ",0,0.0,TN
10.1002/advs.201600257,"Figure 2.  a,b) SEM images, c,d) TEM images, and e) HRTEM image of LiH $\textcircled{\alpha\mathrm{G}}$ . f) SEM image of LiH synthesized under the same conditions without the presence of graphene. ",0,0.0,TN
10.1002/advs.201600257,"Figure 3.  Atomic structures for the adsorption of $\mathsf{C}_{6}\mathsf{H}_{12}$ (a) top and b) side views) and $\mathsf{C}_{4}\mathsf{H}_{9}\mathsf{L i}$ (c) top and d) side views) on graphene in the most stable configuration. e) Binding energy curves for adsorption of $\mathsf{C}_{6}\mathsf{H}_{12}$ and $\mathsf{C}_{4}\mathsf{H}_{9}\mathsf{L i}$ on the graphene, based on DFT calculations. ",3,3.0,TP
10.1002/advs.201600257,"Figure 4.  SEM images of the as-synthesized a) $\mathrm{LiBH_{4}@C}$ and e) ${\mathsf{L i N H}}_{2}{\mathsf{B H}}_{3}@{\mathsf{C}}$ . TEM images of b,c,d) $\mathrm{LiBH_{4}@C}$ and f) ${\mathsf{L i N H}}_{2}{\mathsf{B H}}_{3}@{\mathsf{C}}$ . The inset of (d) is an HRTEM image of $\mathrm{LiBH_{4}@C}$ . ",0,0.0,TN
10.1002/advs.201600257,Figure 5.  TG (top) and MS (bottom) results for the decomposition of the a) as-prepared LiH $\textcircled{\alpha\mathrm{{G}}}$ and b) $\mathrm{LiBH_{4}@C}$ in comparison with their bulk counterparts. The hydrogen capacity is calculated on the basis of the whole composite. ,3,3.0,TP
10.1002/advs.201600257,"Figure 6.  a) Isothermal dehydrogenation of the as-prepared $\mathrm{LiBH_{4}@C}$ at various temperatures, with ball-milled $\mathsf{L i B H_{4}}$ and ball-milled $\mathsf{L i B H_{4}}/\mathsf{G}$ at $320~^{\circ}\mathrm{C}$ included for comparison. b) Reversible dehydrogenation of hydrogen storage capacities of $\mathrm{LiBH_{4}@C}$ in comparison with $\mathsf{L i B H_{4}}/\mathsf{C}$ at $320~^{\circ}\mathrm{C}$ c) SEM, d) TEM, and e) STEM images of $\mathrm{LiBH_{4}@C}$ after five cycles of hydrogenation and dehydrogenation. The hydrogen capacity is calculated on the basis of the whole composite. ",3,3.0,TP
10.1039/d0dt00774a,Fig. 1 The X-ray diffraction patterns of the $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ alloys obtained by annealing treatment at different temperatures. ,0,0.0,TN
10.1039/d0dt00774a,Fig. 2 The Rietveld refinement of the $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ alloy after annealing treatment at ${}1073\mathsf{K}$ . ,0,0.0,TN
10.1039/d0dt00774a,Fig. 3 Crystal structures of the $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ alloy $({\mathsf{P u N i}}_{3}$ -type) shown as a stacking of the $[\mathsf{L a N i}_{5}]$ subunit and $\mathrm{[LaMgNi_{4}]}$ subunit along the trigonal [001] axis. ,0,0.0,TN
10.1039/d0dt00774a,"Fig. 4 Electron probe micro-analyzer (EPMA) images and WDS of the $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ alloys annealed at 873 K (a), 1023 K (b), 1073 K (c) and $1123\textsf{K}$ (d), where capital $\upalpha-\upgamma$ represent ${\mathsf{C a C u}}_{5}.$ -, $\mathsf{P u N i}_{3}$ - and ${\mathsf{C e}}_{2}{\mathsf{N i}}_{7}$ -type phases, respectively. ",0,0.0,TN
10.1039/d0dt00774a,"Fig. 5 (a) Activation curves at $60~\mathsf{m A}~\mathsf{g}^{-1}.$ (b) discharge curves of alloy electrodes on maximum discharge cycle at the same current density, (c) the discharge capacity/capacity retention versus cycle number. ",2,2.0,TP
10.1039/d0dt00774a,"Fig. 6 The kinetic property curves of $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ annealed alloys: (a) high rate dischargeability at $_{0.2\textsf{C}_{\iota}}$ 1 C, 2 C and $_{3\textsf{C}}$ current densities; (b) linear polarization; (c) semilogarithmic plots of anodic current vs. time responses. ",2,2.0,TP
10.1039/d0dt00774a,Fig. 7 Electrochemical impedance spectra (EIS) of the $\mathsf{L a}_{0.6}\mathsf{G d}_{0.2}\mathsf{M g}_{0.2}\mathsf{N i}_{2.6}\mathsf{C o}_{0.3}\mathsf{A l}_{0.1}$ alloys by annealing treatment at different temperatures. ,0,0.0,TN
10.1016/j.cej.2024.150629,Fig. 1. XRD pattern of (a) $\mathsf{V}_{2}\mathrm{AlC}$ material (b) synthesized $\mathrm{V_{2}C}$ . ,0,0.0,TN
10.1016/j.cej.2024.150629,Fig. 2. (a-c) SEM observations of synthesized ${\sf V}_{2}{\sf C}_{:}$ (d) EDS mapping results of synthesized $\mathrm{V}_{2}\mathrm{C}$ . ,0,0.0,TN
10.1016/j.cej.2024.150629,"Fig. 3. XRD patterns and FTIR absorption curves of (a) LMBH, (b) LMBH- $10\mathrm{V_{2}C}$ (c) LMBH- $20\mathrm{V}_{2}\mathrm{C},$ (d) LMBH- $40\mathrm{V_{2}C}$ and (e) $\mathrm{V}_{2}\mathrm{C}$ . ",0,3.0,FN
10.1016/j.cej.2024.150629,"Fig. 4. TPD curves of $\mathrm{LiBH_{4}}$ , $\mathrm{Mg}(\mathrm{BH}_{4})_{2}$ , LMBH, LMBH- $\bf{\cdot10V_{2}C}$ , LMBH- $20\mathrm{V}_{2}\mathrm{C}$ and LMBH- $40\mathrm{V}_{2}\mathrm{C}$ composites.",3,3.0,TP
10.1016/j.cej.2024.150629,"Fig. 5. TPD curves of LMBH, LMBH- $20\mathrm{V}_{2}\mathrm{C}$ (BM and ME), LMBH- $20\mathrm{V_{2}C}$ (BM) and LMBH- $20\mathrm{V_{2}C}$ (ME) composites. ",3,3.0,TP
10.1016/j.cej.2024.150629,"Fig. 6. SEM observations of (a-b)LMBH- $20\mathrm{V}_{2}\mathrm{C}$ , (c)LMBH $^+$ $20\mathrm{V}_{2}\mathrm{C}(\mathrm{BM})$ (d)LMBH + 20V2C(ME) (e) EDS mapping results of LMBH- $20\mathrm{V_{2}C}$ .(f)BET results of $\mathrm{V_{2}C}$ LMBH- $20\mathrm{V}_{2}\mathrm{C},\mathrm{LMBH}+\mathrm{V}_{2}\mathrm{C}(\mathrm{BM}),$ , LMBH + $\mathsf{V}_{2}\mathrm{C}(\mathrm{ME})$ . (g) The mechanisms for LMBH- $20\mathrm{V_{2}C(B M+M E)}$ , LMBH- $20\mathrm{V_{2}C(B M)}$ , and LMBH- $20\mathrm{V_{2}C(M E)}$ .",0,0.0,TN
10.1016/j.cej.2024.150629,"Fig. 7. Isothermal hydrogen desorption and alpha vs time curves of (a,e) pure LMBH and LMBH- $20\mathrm{V}_{2}\mathrm{C}$ at $275^{\circ}\mathrm{C}_{:}$ (b,f) pure LMBH and LMBH- $20\mathrm{V_{2}C}$ at $300~^{\circ}\mathrm{C}_{:}$ (c,g) pure LMBH and LMBH- $20\mathrm{V_{2}C}$ at $325^{\circ}\mathrm{C}$ $(\mathrm{d},\mathrm{h})$ pure LMBH and LMBH- $20\mathrm{V_{2}C}$ at $350~^{\circ}\mathrm{C}_{}$ and JMAK fitting results with calculated activation energies of pristine LMBH and LMBH- $20\mathrm{V}_{2}\mathrm{C}$ composite in step1 and step2. ",3,3.0,TP
10.1016/j.cej.2024.150629,"Fig. 8. Cyclic isothermal hydrogen desorption curves of (a) LMBH- $20\mathrm{V}_{2}\mathrm{C}$ 2nd, (b) LMBH- $20\mathrm{V_{2}C}$ 3nd, $\mathrm{(c)LMBH{-}20V_{2}C}$ 4nd comparing with (d) LMBH 2nd, (e) LMBH 3nd (f) LMBH 4nd. ",3,3.0,TP
10.1016/j.cej.2024.150629,"Fig. 9. XRD patterns of (a) LMBH- $20\mathrm{V_{2}C}$ after isothermal hydrogen desorption at $300~^{\circ}\mathrm{C}$ (b) LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation. FTIR absorption curves of (c) LMBH- $20\mathrm{V_{2}C}$ after isothermal hydrogen desorption at $300~^{\circ}\mathrm{C(d)}$ LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation. XPS profiles of ${\tt V}2\mathrm{p}$ in (e) as-prepared ${\sf V}_{2}{\sf C}_{:}$ , (f) LMBH- $20\mathrm{V_{2}C}$ after milling, (g) LMBH- $20\mathrm{V_{2}C}$ after dehydrogenation and (h) LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation. ",3,3.0,TP
10.1016/j.cej.2024.150629,"Fig. 10. (a) SEM observations of LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation, (b) EDS mapping results of LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation, ",0,3.0,FN
10.1016/j.cej.2024.150629,Fig. 11. (a) TEM observations of LMBH- $20\mathrm{V_{2}C}$ and (b) EDS mapping results of LMBH- $20\mathrm{V_{2}C}$ and TEM observations of (c) LMBH- $20{\mathrm{V}}_{2}{\mathrm{C}}.$ (d) LMBH- $20\mathrm{V_{2}C}$ after hydrogen desorption and (e) LMBH- $20\mathrm{V_{2}C}$ after rehydrogenation. ,3,3.0,TP
10.1016/j.cej.2024.150629,Fig. 12. Schematic illustration of re/dehydrogenation in LMBH- $\mathrm{V_{2}C}$ nanocomposites. ,3,3.0,TP
10.1002/er.5922,"F I G U R E 1 Crystal structure of $\mathrm{ZrNiH}_{3}$ A, $\mathrm{Zr}_{0.75}\mathrm{AM}_{0.25}\mathrm{NiH}_{3}\mathrm{B}$ , $\mathrm{Zr}_{0.5}\mathrm{AM}_{0.5}\mathrm{NiH}_{3}\mathrm{C}$ and $\mathrm{Zr}_{0.25}\mathrm{AM}_{0.75}\mathrm{NiH}_{3}$ D $({\bf A M}={\bf M g}$ , Be and Al) [Colour figure can be viewed at wileyonlinelibrary.com] ",0,0.0,TN
10.1002/er.5922,"F I G U R E 2 Variation of the unit cell volume $V$ with the AM content of $\mathrm{Zr}_{1-\mathrm{x}}\mathrm{AM}_{\mathrm{x}}\mathrm{NiH}_{3}$ $\mathbf{AM}=\mathbf{Mg}$ , Be and Al) [Colour figure can be viewed at wileyonlinelibrary.com] ",0,0.0,TN
10.1002/er.5922,F I G U R E 3 Gravimetric capacities $C g_{w t\%}$ of $\mathrm{Zr}_{1-\mathrm{x}}\mathrm{AM}_{\mathrm{x}}\mathrm{NiH}_{3}$ according to the concentration $x$ of substitution [Colour figure can be viewed at wileyonlinelibrary.com] ,0,0.0,TN
10.1002/er.5922,F I G U R E 4 Desorption enthalpy $\Delta H$ of $\mathrm{Zr}_{1-\mathrm{x}}\mathrm{AM}_{\mathrm{x}}\mathrm{NiH}_{3}$ according to the concentration $x$ of substitution [Colour figure can be viewed at wileyonlinelibrary.com] ,3,3.0,TP
10.1002/er.5922,"F I G U R E 5 Variation of the volume $\Delta V/V(\%)$ as function of desorption temperature $T_{d e s}$ of $\mathrm{Zr}_{1-\mathrm{x}}\mathrm{AM}_{\mathrm{x}}\mathrm{NiH}_{3}$ ( $\mathbf{\dot{A}M}=\mathbf{M}\mathbf{g}$ , Be and Al) [Colour figure can be viewed at wileyonlinelibrary.com] ",3,3.0,TP
10.1002/er.5922,F I G U R E 6 Total and partial density of states of the pure $\mathrm{ZrNiH}_{3}$ [Colour figure can be viewed at wileyonlinelibrary.com] ,0,0.0,TN
10.1002/er.5922,"F I G U R E 7 Total and partial density of states of $\mathrm{Zr}_{0.75}\mathrm{Mg}_{0.25}\mathrm{NiH}_{3}$ A, $\mathrm{Zr}_{0.5}\mathrm{Mg}_{0.5}\mathrm{NiH}_{3}$ B, and $\mathrm{Zr}_{0.25}\mathrm{Mg}_{0.75}\mathrm{NiH}_{3}\mathrm{C}$ [Colour figure can be viewed at wileyonlinelibrary.com] ",0,0.0,TN
10.1002/er.5922,"F I G U R E 8 Total and partial density of states of $\mathrm{Zr}_{0.75}\mathrm{Be}_{0.25}\mathrm{NiH}_{3}$ A, $\mathrm{Zr}_{0.5}\mathrm{Be}_{0.5}\mathrm{NiH}_{3}~.$ B, and $\mathrm{Zr}_{0.25}\mathrm{Be}_{0.75}\mathrm{NiH}_{3}$ C [Colour figure can be viewed at wileyonlinelibrary.com] ",0,0.0,TN
10.1002/er.5922,"F I G U R E 9 Total and partial density of states of $\mathrm{Zr}_{0.75}\mathrm{Al}_{0.25}\mathrm{NiH}_{3}$ A, $\mathrm{Zr}_{0.5}\mathrm{Al}_{0.5}\mathrm{NiH}_{3}$ B, and $\mathrm{Zr}_{0.25}\mathrm{Al}_{0.75}\mathrm{NiH}_{3}\mathrm{~(~}$ C [Colour figure can be viewed at wileyonlinelibrary.com] ",0,0.0,TN
10.1002/er.8050,F I G U R E 1 (i) XRD of room temperature synthesis of MOF-199 (A) standard data of MOF-199 (B) As-synthesized MOF-199 (ii) TEM micrographs of MOF-199 (A-E) MOF-199 at different scale (F) Selected area diffraction pattern (iii) FTIR spectra of MOF-199 ,0,0.0,TN
10.1002/er.8050,F I G U R E 2 (i) XRD of BM $\mathrm{MgH}_{2}$ with different catalyst (A) BM $\mathrm{MgH}_{2}$ (B) BM $\mathrm{MgH}_{2}$ -5 $\mathrm{wt}\%$ MOF-199 (C) BM $\mathrm{{MgH}}_{2}$ -3 $\mathrm{wt}\%$ MOF$199{-}2\mathrm{wt}\%$ Gr (ii) Raman spectra of (A) Graphene nano-sheet (Gr) (B) BM $\mathrm{Mg}\mathrm{H}_{2}$ -3 $\mathrm{wt}\%$ MOF-199-2 wt% Gr ,0,0.0,TN
10.1002/er.8050,F I G U R E 3 The XRD pattern of the dehydrogenated version of BM $\mathrm{MgH}_{2}$ -(MOF-199)@Gr ,3,3.0,TP
10.1002/er.8050,F I G U R E 4 (i) TPD of $\mathrm{Mg}\mathrm{H}_{2}$ catalyzed samples (A) $\mathrm{{MgH}}_{2}$ (B) $\mathrm{Mg}\mathrm{H}_{2}$ -Gr (C) $\mathrm{{MgH}}_{2}$ -( $\mathrm{{(CuO)}}$ (D) $\mathrm{{MgH}}_{2}$ - $(\mathbf{CuO})@\mathbf{Gr}$ . (ii) Re-hydrogenation kinetics of desorbed phase of $\mathrm{MgH}_{2}$ catalyzed samples (A) $\mathrm{MgH}_{2}$ (B) $\mathrm{MgH}_{2}$ -Gr (C) $\mathrm{MgH}_{2}$ -(CuO) (D) $\mathrm{MgH}_{2}$ - $(\mathbf{CuO})@\mathbf{Gr}$ (iii) Dehydrogenation kinetics of $\mathrm{MgH}_{2}$ catalyzed samples (A) $\mathrm{Mg}\mathrm{H}_{2}$ (B) $\mathrm{MgH}_{2}$ -Gr (C) $\mathrm{{MgH}}_{2}$ -(CuO) (D) $\mathrm{Mg}\mathrm{H}_{2}$ - $(\mathbf{CuO})@\mathbf{Gr}$ (iv) Cyclic stability of $\mathrm{MgH}_{2}\mathrm{-CuO}$ and $\mathbf{MgH}_{2^{-}}(\mathrm{CuO})@\mathrm{Gr}$ at $290^{\circ}\mathrm{C}$ ,3,3.0,TP
